"","person_id","offer_id","spent_amount","reward_paid","time","gender","age","became_member_on","income","profile_number"
"185","2c4fbcf0ef95498f923f7c7424dc4839","2906b810c7d4411798c6938adc9daaa5","5.57","2","630",NA,"118","20170331",NA,"2186"
"186","2c51298e7b644623a3760b4bb5a92bde","2298d6c36e964ae4a3e7e9706d1fb8c2","0.98","3","522",NA,"118","20180108",NA,"2763"
"187","2c66aa7a1fff4f0d84f69a40eea5e8f6","2298d6c36e964ae4a3e7e9706d1fb8c2","4.34","3","336",NA,"118","20180220",NA,"3829"
"188","2c71bfd6c1f54aea912d02e44c3f7617","2298d6c36e964ae4a3e7e9706d1fb8c2","3.38","3","42",NA,"118","20170628",NA,"1565"
"189","2c71bfd6c1f54aea912d02e44c3f7617","9b98b8c7a33c4b65b9aebfe6a799e6d9","6.19","5","342",NA,"118","20170628",NA,"1565"
"190","2c8adcf84d1643628f893c2084e3d3fd","fafdcd668e3743c1bb461111dcafc2a4","2.02","2","510",NA,"118","20171211",NA,"15909"
"191","2ca26dc17c8644118f094f0c0e887e65","ae264e3637204a6fb9bb56bc8210ddfd","78.11","10","240",NA,"118","20170812",NA,"10464"
"192","2ca26dc17c8644118f094f0c0e887e65","2298d6c36e964ae4a3e7e9706d1fb8c2","6.11","3","552",NA,"118","20170812",NA,"10464"
"193","2ca26dc17c8644118f094f0c0e887e65","fafdcd668e3743c1bb461111dcafc2a4","2.4","2","618",NA,"118","20170812",NA,"10464"
"194","2d159d2ab57e44bbaec3ba7b31c13f7c","fafdcd668e3743c1bb461111dcafc2a4","4.76","2","72",NA,"118","20151217",NA,"928"
"195","2d89a01a8c14465ea44f7167ead0811c","2298d6c36e964ae4a3e7e9706d1fb8c2","3.14","3","558",NA,"118","20150906",NA,"8035"
"196","2da84ad1e6894d9197b376a9dafed1db","2298d6c36e964ae4a3e7e9706d1fb8c2","8.66","3","438",NA,"118","20161022",NA,"2858"
"197","2db5a3aee6e1416dbc9c90cc41e30342","9b98b8c7a33c4b65b9aebfe6a799e6d9","8.78","5","408",NA,"118","20161014",NA,"7996"
"198","2e56213da1ac44589157403972927ce6","2298d6c36e964ae4a3e7e9706d1fb8c2","6.79","3","222",NA,"118","20170804",NA,"15566"
"199","2e5aa7325eaa42089d72d655aa7ae282","2298d6c36e964ae4a3e7e9706d1fb8c2","43.72","3","534",NA,"118","20180704",NA,"3690"
"200","2e9e3cfa14dc4500a10932838444f0ca","fafdcd668e3743c1bb461111dcafc2a4","3.73","2","198",NA,"118","20160926",NA,"3620"
"201","2e9e3cfa14dc4500a10932838444f0ca","9b98b8c7a33c4b65b9aebfe6a799e6d9","38.2","5","396",NA,"118","20160926",NA,"3620"
"202","2ea50de315514ccaa5079db4c1ecbc0b","fafdcd668e3743c1bb461111dcafc2a4","2.55","2","528",NA,"118","20151218",NA,"7709"
"203","2ea50de315514ccaa5079db4c1ecbc0b","fafdcd668e3743c1bb461111dcafc2a4","2.55","2","528",NA,"118","20151218",NA,"7709"
"204","2ea50de315514ccaa5079db4c1ecbc0b","fafdcd668e3743c1bb461111dcafc2a4","5.94","2","666",NA,"118","20151218",NA,"7709"
"205","2ee4c9f11e4d4b34b7c038ec1f251148","fafdcd668e3743c1bb461111dcafc2a4","5.44","2","102",NA,"118","20161108",NA,"11330"
"206","2f0882cf6b52466c9f6a39aeb568704c","2298d6c36e964ae4a3e7e9706d1fb8c2","8.48","3","576",NA,"118","20171218",NA,"8542"
"207","2f3964e445744ce29ecd95c7656fbf22","fafdcd668e3743c1bb461111dcafc2a4","3.41","2","102",NA,"118","20170919",NA,"16764"
"208","2f3964e445744ce29ecd95c7656fbf22","fafdcd668e3743c1bb461111dcafc2a4","2.43","2","492",NA,"118","20170919",NA,"16764"
"209","2f99a66263ba4f9ca0451bd2aee07c63","2298d6c36e964ae4a3e7e9706d1fb8c2","8.44","3","270",NA,"118","20150923",NA,"8257"
"210","2f99a66263ba4f9ca0451bd2aee07c63","fafdcd668e3743c1bb461111dcafc2a4","1.35","2","546",NA,"118","20150923",NA,"8257"
"211","2f99a66263ba4f9ca0451bd2aee07c63","0b1e1539f2cc45b7b9fa7c272da2e1d7","9.23","5","702",NA,"118","20150923",NA,"8257"
"212","2f99a66263ba4f9ca0451bd2aee07c63","fafdcd668e3743c1bb461111dcafc2a4","9.23","2","702",NA,"118","20150923",NA,"8257"
"213","2fc58eaff9bb4ee59d04021408f62d77","2298d6c36e964ae4a3e7e9706d1fb8c2","7.82","3","210",NA,"118","20160607",NA,"634"
"214","301bfa0e367041db91e6963c1bde4500","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.2","5","666",NA,"118","20160804",NA,"5274"
"215","3083b4b83d3c436d90fb41297da0e9d3","9b98b8c7a33c4b65b9aebfe6a799e6d9","6.33","5","516",NA,"118","20170407",NA,"3326"
"216","3083b4b83d3c436d90fb41297da0e9d3","f19421c1d4aa40978ebb69ca19b0e20d","6.33","5","516",NA,"118","20170407",NA,"3326"
"217","30a563e8d6654c039f5ee9183302a3a1","fafdcd668e3743c1bb461111dcafc2a4","3.59","2","468",NA,"118","20151213",NA,"14868"
"218","30aad290db6a4c198edf5fd4c00c3553","9b98b8c7a33c4b65b9aebfe6a799e6d9","15.02","5","486",NA,"118","20171021",NA,"5328"
"219","30aad290db6a4c198edf5fd4c00c3553","f19421c1d4aa40978ebb69ca19b0e20d","15.02","5","486",NA,"118","20171021",NA,"5328"
"220","3177d2d794b94e2097125b31a92c4c38","2906b810c7d4411798c6938adc9daaa5","1.71","2","438",NA,"118","20160314",NA,"3670"
"221","319df0da652f452eb8a5876e9ebd17d4","2298d6c36e964ae4a3e7e9706d1fb8c2","11.1","3","408",NA,"118","20170820",NA,"15963"
"222","319df0da652f452eb8a5876e9ebd17d4","f19421c1d4aa40978ebb69ca19b0e20d","6.32","5","588",NA,"118","20170820",NA,"15963"
"223","31b08456da224513ac85c76d39df3dc5","2298d6c36e964ae4a3e7e9706d1fb8c2","2.44","3","156",NA,"118","20160410",NA,"5379"
"224","31b08456da224513ac85c76d39df3dc5","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.08","5","234",NA,"118","20160410",NA,"5379"
"225","31d6a951d92b407fa8fa127aa0bf0e7e","2298d6c36e964ae4a3e7e9706d1fb8c2","2.44","3","84",NA,"118","20170424",NA,"8078"
"226","31d6a951d92b407fa8fa127aa0bf0e7e","2298d6c36e964ae4a3e7e9706d1fb8c2","2.75","3","672",NA,"118","20170424",NA,"8078"
"227","31d6a951d92b407fa8fa127aa0bf0e7e","2906b810c7d4411798c6938adc9daaa5","2.75","2","672",NA,"118","20170424",NA,"8078"
"228","333886b0d27746cf89aae5b203b66ba4","fafdcd668e3743c1bb461111dcafc2a4","3.63","2","264",NA,"118","20161022",NA,"6335"
"229","33bc805e7baf4d3098211b05621d3022","0b1e1539f2cc45b7b9fa7c272da2e1d7","59.56","5","216",NA,"118","20161212",NA,"10199"
"230","3407ea7b3da64a98848f6c2fadfc0c69","fafdcd668e3743c1bb461111dcafc2a4","2.5","2","648",NA,"118","20160521",NA,"11532"
"231","34302ff0fcf8450eb335db6e878080db","9b98b8c7a33c4b65b9aebfe6a799e6d9","7.29","5","438",NA,"118","20160427",NA,"15622"
"232","34302ff0fcf8450eb335db6e878080db","9b98b8c7a33c4b65b9aebfe6a799e6d9","7.29","5","438",NA,"118","20160427",NA,"15622"
"233","34302ff0fcf8450eb335db6e878080db","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.9","5","522",NA,"118","20160427",NA,"15622"
"234","350baaf35ad14a8e805991bc704404cd","fafdcd668e3743c1bb461111dcafc2a4","4.83","2","564",NA,"118","20171006",NA,"11666"
"235","35ac1273610d47748c93124564f477df","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.9","5","408",NA,"118","20170120",NA,"5475"
"236","35ac1273610d47748c93124564f477df","2298d6c36e964ae4a3e7e9706d1fb8c2","15.45","3","636",NA,"118","20170120",NA,"5475"
"237","3673655033ee4bf782a1440da5617064","9b98b8c7a33c4b65b9aebfe6a799e6d9","38","5","432",NA,"118","20180210",NA,"1986"
"238","36f83395146641bd9ce63441a2629f2c","2906b810c7d4411798c6938adc9daaa5","4.57","2","486",NA,"118","20170112",NA,"13721"
"239","370c5f0ff5764c9898e22c51748be7fe","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.13","5","600",NA,"118","20140531",NA,"14255"
"240","370c5f0ff5764c9898e22c51748be7fe","2298d6c36e964ae4a3e7e9706d1fb8c2","2.27","3","606",NA,"118","20140531",NA,"14255"
"241","372f2fcc8db44c739284e6546905961a","2298d6c36e964ae4a3e7e9706d1fb8c2","2.94","3","246",NA,"118","20170414",NA,"12557"
"242","372f2fcc8db44c739284e6546905961a","2298d6c36e964ae4a3e7e9706d1fb8c2","3.47","3","468",NA,"118","20170414",NA,"12557"
"243","372f2fcc8db44c739284e6546905961a","2298d6c36e964ae4a3e7e9706d1fb8c2","3.47","3","468",NA,"118","20170414",NA,"12557"
"244","37c436d96cab41a989b7ef421817c3e9","2298d6c36e964ae4a3e7e9706d1fb8c2","2.94","3","402",NA,"118","20180328",NA,"8350"
"245","37e765f48ac840a4b6de70c953d6576f","f19421c1d4aa40978ebb69ca19b0e20d","7.3","5","546",NA,"118","20180220",NA,"11071"
"246","3844dc1e0a3c4ecab579b8f8148d2c17","2298d6c36e964ae4a3e7e9706d1fb8c2","6.58","3","54",NA,"118","20171022",NA,"10817"
"247","3909e7107fb7499ba95e0f2882f6b12d","fafdcd668e3743c1bb461111dcafc2a4","2.1","2","408",NA,"118","20171221",NA,"854"
"248","3909e7107fb7499ba95e0f2882f6b12d","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.65","5","630",NA,"118","20171221",NA,"854"
"249","3964c9d017984279866a8496b9cd2156","fafdcd668e3743c1bb461111dcafc2a4","5.08","2","336",NA,"118","20131031",NA,"10437"
"250","3964c9d017984279866a8496b9cd2156","2298d6c36e964ae4a3e7e9706d1fb8c2","4.14","3","714",NA,"118","20131031",NA,"10437"
"251","3977011340cf47d08a23c4b3d6f6aef6","9b98b8c7a33c4b65b9aebfe6a799e6d9","8.47","5","102",NA,"118","20160128",NA,"3582"
"252","3a15cd6816e7422ea64bc720130500e3","f19421c1d4aa40978ebb69ca19b0e20d","6.37","5","432",NA,"118","20160327",NA,"3145"
"253","3a17163978d94fb5bef1ad10a8da5818","f19421c1d4aa40978ebb69ca19b0e20d","7.78","5","270",NA,"118","20170209",NA,"6160"
"254","3a2bb442fc97474db096a8ef4d488f12","f19421c1d4aa40978ebb69ca19b0e20d","9.72","5","618",NA,"118","20170118",NA,"13234"
"255","3a793ab870584ccaad845cd2c07db3a5","ae264e3637204a6fb9bb56bc8210ddfd","10.48","10","600",NA,"118","20171202",NA,"7364"
"256","3afdcadc6c364dbd93a68d29b6abbcb8","f19421c1d4aa40978ebb69ca19b0e20d","5.4","5","0",NA,"118","20160117",NA,"13065"
"257","3b15fc09f2294913802251fe9b5d3982","f19421c1d4aa40978ebb69ca19b0e20d","14.08","5","174",NA,"118","20171127",NA,"8499"
"258","3b15fc09f2294913802251fe9b5d3982","f19421c1d4aa40978ebb69ca19b0e20d","7.38","5","636",NA,"118","20171127",NA,"8499"
"259","3b15fc09f2294913802251fe9b5d3982","fafdcd668e3743c1bb461111dcafc2a4","7.38","2","636",NA,"118","20171127",NA,"8499"
"260","3b1dba3dbdf64751bc50228d3aa09df8","fafdcd668e3743c1bb461111dcafc2a4","4.39","2","222",NA,"118","20160402",NA,"13490"
"261","3b9dc2695b804e1a86b17ec6576965bd","fafdcd668e3743c1bb461111dcafc2a4","5.75","2","204",NA,"118","20160521",NA,"6414"
"262","3b9dc2695b804e1a86b17ec6576965bd","2298d6c36e964ae4a3e7e9706d1fb8c2","9.16","3","534",NA,"118","20160521",NA,"6414"
"263","3bfb10e9ca4f4e6292425d16c0c1cff3","f19421c1d4aa40978ebb69ca19b0e20d","5.85","5","0",NA,"118","20160904",NA,"6956"
"264","3c10ab432bde490f8bc2d294eb220e60","fafdcd668e3743c1bb461111dcafc2a4","2.99","2","504",NA,"118","20160125",NA,"9498"
"265","3c10ab432bde490f8bc2d294eb220e60","2298d6c36e964ae4a3e7e9706d1fb8c2","6.37","3","564",NA,"118","20160125",NA,"9498"
"266","3c76c38021e6465382c960230b141b88","f19421c1d4aa40978ebb69ca19b0e20d","11.8","5","516",NA,"118","20150930",NA,"4231"
"267","3c76c38021e6465382c960230b141b88","f19421c1d4aa40978ebb69ca19b0e20d","11.8","5","516",NA,"118","20150930",NA,"4231"
"268","3cbbefdc6db148d88acf8944bd77c48d","2906b810c7d4411798c6938adc9daaa5","34.21","2","180",NA,"118","20160712",NA,"3565"
"269","3cbbefdc6db148d88acf8944bd77c48d","2906b810c7d4411798c6938adc9daaa5","3.32","2","552",NA,"118","20160712",NA,"3565"
"270","3d0d7375e73a4938a9ab6a6a2e884ec4","2298d6c36e964ae4a3e7e9706d1fb8c2","7.68","3","240",NA,"118","20170206",NA,"11018"
"271","3d3e9cf3fd384c99890a5711ab998816","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.46","5","492",NA,"118","20180321",NA,"1481"
"272","3d55f046a320408db9a88be59acc19cc","fafdcd668e3743c1bb461111dcafc2a4","2.59","2","600",NA,"118","20160817",NA,"7815"
"273","3d63a807a77c4a5686a7515f65bb86a6","f19421c1d4aa40978ebb69ca19b0e20d","6.55","5","636",NA,"118","20170501",NA,"535"
"274","3db080837a5f4137aeb5cab01f739866","2906b810c7d4411798c6938adc9daaa5","3.53","2","474",NA,"118","20170329",NA,"13443"
"275","3db080837a5f4137aeb5cab01f739866","2906b810c7d4411798c6938adc9daaa5","0.6","2","600",NA,"118","20170329",NA,"13443"
"276","3df2d3180bcd4876a3abb7035a3bcb5d","9b98b8c7a33c4b65b9aebfe6a799e6d9","10.24","5","540",NA,"118","20171011",NA,"11025"
"277","3e193daf33dd4b809a90d90d0820ab0e","0b1e1539f2cc45b7b9fa7c272da2e1d7","68.96","5","540",NA,"118","20160526",NA,"15291"
"278","3e193daf33dd4b809a90d90d0820ab0e","2298d6c36e964ae4a3e7e9706d1fb8c2","68.96","3","540",NA,"118","20160526",NA,"15291"
"279","3eb6aded21df4dcda69ba084c3dab2eb","2298d6c36e964ae4a3e7e9706d1fb8c2","0.89","3","708",NA,"118","20160503",NA,"11549"
"280","3ebc60e3aaaa41039128482c7296da53","fafdcd668e3743c1bb461111dcafc2a4","2.04","2","60",NA,"118","20170207",NA,"3837"
"281","3ebc60e3aaaa41039128482c7296da53","f19421c1d4aa40978ebb69ca19b0e20d","5.22","5","450",NA,"118","20170207",NA,"3837"
"282","3ebc60e3aaaa41039128482c7296da53","fafdcd668e3743c1bb461111dcafc2a4","10.99","2","504",NA,"118","20170207",NA,"3837"
"283","3f6db5f2f5054f639396afc68b59fc9d","2298d6c36e964ae4a3e7e9706d1fb8c2","6.18","3","210",NA,"118","20150901",NA,"13378"
"284","3f8e7c0539114da19f91e39d11746024","2298d6c36e964ae4a3e7e9706d1fb8c2","7.69","3","414",NA,"118","20171220",NA,"15753"
"285","3f935f28934b4151b6b7aadcb10c7a2b","2298d6c36e964ae4a3e7e9706d1fb8c2","2.23","3","708",NA,"118","20151113",NA,"10571"
"286","3f9ffd2f4d14467b8aada5f88ed06c10","fafdcd668e3743c1bb461111dcafc2a4","8","2","306",NA,"118","20150801",NA,"3968"
"287","3f9ffd2f4d14467b8aada5f88ed06c10","f19421c1d4aa40978ebb69ca19b0e20d","7.62","5","666",NA,"118","20150801",NA,"3968"
"288","4002a1ee12b846c8aa9230fccff3f59a","fafdcd668e3743c1bb461111dcafc2a4","0.83","2","168",NA,"118","20160308",NA,"11214"
"289","4002a1ee12b846c8aa9230fccff3f59a","2298d6c36e964ae4a3e7e9706d1fb8c2","10.05","3","246",NA,"118","20160308",NA,"11214"
"290","4004ab48104f402aa580c53b4d09d9dd","2298d6c36e964ae4a3e7e9706d1fb8c2","4.27","3","60",NA,"118","20161202",NA,"10353"
"291","401540c42ab34de1b873b34bf46e9149","2298d6c36e964ae4a3e7e9706d1fb8c2","10.25","3","456",NA,"118","20150905",NA,"1585"
"292","405abb415d4b44379feec2185f49cee3","9b98b8c7a33c4b65b9aebfe6a799e6d9","8.09","5","276",NA,"118","20130824",NA,"2797"
"293","405abb415d4b44379feec2185f49cee3","2298d6c36e964ae4a3e7e9706d1fb8c2","3.29","3","528",NA,"118","20130824",NA,"2797"
"294","408574b846484c9f97f458b678a01a0e","2906b810c7d4411798c6938adc9daaa5","4.75","2","588",NA,"118","20151207",NA,"1779"
"295","40abb553ffed4b1aa69d65c96fc0d5a8","2298d6c36e964ae4a3e7e9706d1fb8c2","3.47","3","402",NA,"118","20170826",NA,"16298"
"296","40bb82c9ab8741da80a8b1c00758b2d4","2298d6c36e964ae4a3e7e9706d1fb8c2","71.6","3","462",NA,"118","20171012",NA,"15013"
"297","412b0e6652aa497ab9925526c98510f1","2906b810c7d4411798c6938adc9daaa5","5.2","2","168",NA,"118","20170425",NA,"9762"
"298","412b0e6652aa497ab9925526c98510f1","fafdcd668e3743c1bb461111dcafc2a4","3.87","2","606",NA,"118","20170425",NA,"9762"
"299","4149aac56c0b4732b0329762e50772a2","ae264e3637204a6fb9bb56bc8210ddfd","10.48","10","468",NA,"118","20180713",NA,"6840"
"300","4154541659f94da3a2e359cd419f8b33","fafdcd668e3743c1bb461111dcafc2a4","6.51","2","336",NA,"118","20160712",NA,"9323"
"301","4154541659f94da3a2e359cd419f8b33","2298d6c36e964ae4a3e7e9706d1fb8c2","1.34","3","396",NA,"118","20160712",NA,"9323"
"302","42085a2ff6b8457fbd59029593406e26","2298d6c36e964ae4a3e7e9706d1fb8c2","4.27","3","330",NA,"118","20160619",NA,"11791"
"303","42085a2ff6b8457fbd59029593406e26","fafdcd668e3743c1bb461111dcafc2a4","1.13","2","570",NA,"118","20160619",NA,"11791"
"304","42636c607b97409ca9d284a8d13405ba","fafdcd668e3743c1bb461111dcafc2a4","3.95","2","696",NA,"118","20160728",NA,"11453"
"305","42d92c24440b4a2a853a9ba4f7939ad1","fafdcd668e3743c1bb461111dcafc2a4","4.25","2","216",NA,"118","20170511",NA,"15140"
"306","42d92c24440b4a2a853a9ba4f7939ad1","ae264e3637204a6fb9bb56bc8210ddfd","12.3","10","486",NA,"118","20170511",NA,"15140"
"307","42d92c24440b4a2a853a9ba4f7939ad1","fafdcd668e3743c1bb461111dcafc2a4","12.3","2","486",NA,"118","20170511",NA,"15140"
"308","4342cb3414534aaca96ac523edc82654","2298d6c36e964ae4a3e7e9706d1fb8c2","3.75","3","216",NA,"118","20170228",NA,"16845"
"309","44ee7090baf5466aa816d356fa832b73","9b98b8c7a33c4b65b9aebfe6a799e6d9","6.3","5","570",NA,"118","20160719",NA,"6405"
"310","455d955f7c364290bd59e0c67f422324","2298d6c36e964ae4a3e7e9706d1fb8c2","7.85","3","426",NA,"118","20171226",NA,"9806"
"311","455d955f7c364290bd59e0c67f422324","2298d6c36e964ae4a3e7e9706d1fb8c2","7.85","3","426",NA,"118","20171226",NA,"9806"
"312","455d955f7c364290bd59e0c67f422324","9b98b8c7a33c4b65b9aebfe6a799e6d9","6.06","5","588",NA,"118","20171226",NA,"9806"
"313","458948f0113741a59542de1c18d1f16f","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.26","5","696",NA,"118","20180706",NA,"7525"
"314","459b2f93d34d46c9aa44614ec2ad27f5","2298d6c36e964ae4a3e7e9706d1fb8c2","2.02","3","378",NA,"118","20160623",NA,"470"
"315","459b2f93d34d46c9aa44614ec2ad27f5","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.09","5","558",NA,"118","20160623",NA,"470"
"316","46738033b03d407bba6224786b6fa288","ae264e3637204a6fb9bb56bc8210ddfd","13.82","10","96",NA,"118","20151122",NA,"4420"
"317","46738033b03d407bba6224786b6fa288","9b98b8c7a33c4b65b9aebfe6a799e6d9","7.33","5","612",NA,"118","20151122",NA,"4420"
"318","468fe3d104e44f2da09311e42407fd5f","fafdcd668e3743c1bb461111dcafc2a4","9.05","2","138",NA,"118","20170330",NA,"11638"
"319","46c03cc2bbfc4489a3f07d71c852bc9a","2298d6c36e964ae4a3e7e9706d1fb8c2","4.78","3","228",NA,"118","20170929",NA,"9936"
"320","4713f6c6302741c58dcf928f40b1179f","fafdcd668e3743c1bb461111dcafc2a4","3.64","2","372",NA,"118","20160202",NA,"7841"
"321","47e7f9c17bbe4562b6e85b8136a1c9a0","ae264e3637204a6fb9bb56bc8210ddfd","97.63","10","306",NA,"118","20160914",NA,"4983"
"322","47e7f9c17bbe4562b6e85b8136a1c9a0","0b1e1539f2cc45b7b9fa7c272da2e1d7","4.15","5","492",NA,"118","20160914",NA,"4983"
"323","48225ea573e545e0b704ce3fcca8bb9e","9b98b8c7a33c4b65b9aebfe6a799e6d9","9.12","5","684",NA,"118","20171122",NA,"15163"
"324","484bf924471342f38b859547b0917448","2298d6c36e964ae4a3e7e9706d1fb8c2","1.29","3","564",NA,"118","20171107",NA,"2432"
"325","484cd5288cd2460aab5d3d3ddf8646ad","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.88","5","36",NA,"118","20171203",NA,"16454"
"326","487f3e1448234687a88019ced64fcf9c","2906b810c7d4411798c6938adc9daaa5","6.68","2","480",NA,"118","20170102",NA,"7816"
"327","48eb3f18d6b5411d90b7dee36741979e","2298d6c36e964ae4a3e7e9706d1fb8c2","3.15","3","588",NA,"118","20160831",NA,"6468"
"328","48eb3f18d6b5411d90b7dee36741979e","fafdcd668e3743c1bb461111dcafc2a4","3.15","2","588",NA,"118","20160831",NA,"6468"
"329","4911462378c34cefa51ddbc0cf9f22c6","fafdcd668e3743c1bb461111dcafc2a4","4.81","2","612",NA,"118","20170815",NA,"15645"
"330","4945fdebd4484357b43da1181e203706","2298d6c36e964ae4a3e7e9706d1fb8c2","4.3","3","666",NA,"118","20160226",NA,"3147"
"331","4a6b6b268e7b4c6ebf96bc92cd67cf0f","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.43","5","210",NA,"118","20180502",NA,"2112"
"332","4a7ad5e4af5c479d8f752092c85b9fc2","2298d6c36e964ae4a3e7e9706d1fb8c2","48.54","3","282",NA,"118","20160527",NA,"10659"
"333","4ac337fb97b547e79435570b32da7688","fafdcd668e3743c1bb461111dcafc2a4","3.5","2","198",NA,"118","20170415",NA,"7475"
"334","4ae9b46319004a23b84a545a7f6a568c","2298d6c36e964ae4a3e7e9706d1fb8c2","6.5","3","462",NA,"118","20160418",NA,"10175"
"335","4bd77c67a1134ed4832c55231b736526","2298d6c36e964ae4a3e7e9706d1fb8c2","2.97","3","444",NA,"118","20170726",NA,"12552"
"336","4bd77c67a1134ed4832c55231b736526","fafdcd668e3743c1bb461111dcafc2a4","3.08","2","570",NA,"118","20170726",NA,"12552"
"337","4be1127413db496d8103c783ae72058b","9b98b8c7a33c4b65b9aebfe6a799e6d9","8.32","5","480",NA,"118","20151220",NA,"58"
"338","4beeb3ed64dd4898b0edf2f6b67426d3","2906b810c7d4411798c6938adc9daaa5","2.2","2","120",NA,"118","20160707",NA,"37"
"339","4beeb3ed64dd4898b0edf2f6b67426d3","f19421c1d4aa40978ebb69ca19b0e20d","5.28","5","594",NA,"118","20160707",NA,"37"
"340","4c1ecfb16fab40e49431f48f9d0d3fbf","f19421c1d4aa40978ebb69ca19b0e20d","8.03","5","96",NA,"118","20160323",NA,"6795"
"341","4c2b210708d041e79eee6875775a0e10","2298d6c36e964ae4a3e7e9706d1fb8c2","41.06","3","360",NA,"118","20180414",NA,"14663"
"342","4d0f1506ae6b494f8bf11d4ddc700fca","2906b810c7d4411798c6938adc9daaa5","4.44","2","306",NA,"118","20151230",NA,"10061"
"343","4d303cccacbe4f009fd890f6125df5c4","f19421c1d4aa40978ebb69ca19b0e20d","5.28","5","90",NA,"118","20170921",NA,"16801"
"344","4d5ea204ab824f1889fd370de95353c6","2906b810c7d4411798c6938adc9daaa5","5.09","2","492",NA,"118","20171226",NA,"13839"
"345","4d72f75250a141dabf04ec46ad021322","2298d6c36e964ae4a3e7e9706d1fb8c2","7.16","3","510",NA,"118","20151117",NA,"10493"
"346","4d72f75250a141dabf04ec46ad021322","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.13","5","690",NA,"118","20151117",NA,"10493"
"347","4d72f75250a141dabf04ec46ad021322","0b1e1539f2cc45b7b9fa7c272da2e1d7","8.9","5","696",NA,"118","20151117",NA,"10493"
"348","4d81f9f887724401a9c7606db4afef01","fafdcd668e3743c1bb461111dcafc2a4","2.11","2","204",NA,"118","20160403",NA,"14720"
"349","4d81f9f887724401a9c7606db4afef01","fafdcd668e3743c1bb461111dcafc2a4","3.61","2","342",NA,"118","20160403",NA,"14720"
"350","4f02999a3969418f9d5a5f0e26da560f","ae264e3637204a6fb9bb56bc8210ddfd","13.86","10","510",NA,"118","20150815",NA,"9003"
"351","4f02999a3969418f9d5a5f0e26da560f","fafdcd668e3743c1bb461111dcafc2a4","13.86","2","510",NA,"118","20150815",NA,"9003"
"352","4f4f6ff4340040f7bc938d5b46cb0a5a","f19421c1d4aa40978ebb69ca19b0e20d","5.32","5","18",NA,"118","20160128",NA,"16022"
"353","4ffaf40fceb94983a3bb8f92c069bfc8","2298d6c36e964ae4a3e7e9706d1fb8c2","9.78","3","474",NA,"118","20171019",NA,"12397"
"354","511d8232e384437b99268226c8a5bb95","9b98b8c7a33c4b65b9aebfe6a799e6d9","5.73","5","186",NA,"118","20160503",NA,"4923"
"355","5135913f61fa4f15b35c45c01ab9fab3","2298d6c36e964ae4a3e7e9706d1fb8c2","2.97","3","126",NA,"118","20160310",NA,"8403"
"356","5304e1569b324e7eb717bea1f5c74e33","9b98b8c7a33c4b65b9aebfe6a799e6d9","7.35","5","684",NA,"118","20160319",NA,"16516"
"357","53bac762af27471eb294ff89ca1bae2c","fafdcd668e3743c1bb461111dcafc2a4","4.72","2","216",NA,"118","20160806",NA,"97"
"358","543df9ba7ffd41e3a806ad6388e1673e","0b1e1539f2cc45b7b9fa7c272da2e1d7","80.78","5","498",NA,"118","20170319",NA,"1051"
"359","543df9ba7ffd41e3a806ad6388e1673e","2298d6c36e964ae4a3e7e9706d1fb8c2","80.78","3","498",NA,"118","20170319",NA,"1051"
"360","546ce705bc3d48b7a8992a37bd3d53e9","2906b810c7d4411798c6938adc9daaa5","7.82","2","504",NA,"118","20161010",NA,"10703"
"361","546d58ea43274df6875254b4201fd3a4","2298d6c36e964ae4a3e7e9706d1fb8c2","6.94","3","114",NA,"118","20160505",NA,"14090"
"362","546d58ea43274df6875254b4201fd3a4","4d5c57ea9a6940dd891ad53e9dbe8da0","16.53","10","618",NA,"118","20160505",NA,"14090"
"363","546d58ea43274df6875254b4201fd3a4","fafdcd668e3743c1bb461111dcafc2a4","16.53","2","618",NA,"118","20160505",NA,"14090"
"364","547b2f119694435b9f3ecd92867468dc","4d5c57ea9a6940dd891ad53e9dbe8da0","60.6","10","516",NA,"118","20161208",NA,"12319"
"365","54d488ee95fb4674b38fcc647ea040e7","fafdcd668e3743c1bb461111dcafc2a4","2.13","2","534",NA,"118","20160301",NA,"12794"
"366","5504732e8c82404095094982131076d1","fafdcd668e3743c1bb461111dcafc2a4","0.45","2","378",NA,"118","20160206",NA,"11451"
"367","55289282866847c681072561a2cd5474","2298d6c36e964ae4a3e7e9706d1fb8c2","4.15","3","636",NA,"118","20170103",NA,"1495"
"368","556a14158b7e4d1ea2f7a4e2d9a8dd2f","4d5c57ea9a6940dd891ad53e9dbe8da0","14.27","10","660",NA,"118","20151007",NA,"3380"
