"","person_id","offer_id","spent_amount","reward_paid","time","gender","age","became_member_on","income","profile_number"
"4114","488773cae11f4b71875bfccd4e3e99f2",NA,"3.69",NA,"564",NA,"118","20170223",NA,"104"
"4115","488773cae11f4b71875bfccd4e3e99f2",NA,"6.32",NA,"690",NA,"118","20170223",NA,"104"
"4116","48dc31ff62de4f1bb18fea349c678851",NA,"1.63",NA,"150",NA,"118","20171114",NA,"7561"
"4117","48dc31ff62de4f1bb18fea349c678851",NA,"1.3",NA,"396",NA,"118","20171114",NA,"7561"
"4118","48e69836abe64357b92e8f0d314cbe46",NA,"0.88",NA,"504",NA,"118","20160710",NA,"1306"
"4119","48e69836abe64357b92e8f0d314cbe46",NA,"0.66",NA,"540",NA,"118","20160710",NA,"1306"
"4120","48e69836abe64357b92e8f0d314cbe46",NA,"1.5",NA,"582",NA,"118","20160710",NA,"1306"
"4121","48e69836abe64357b92e8f0d314cbe46",NA,"1.48",NA,"606",NA,"118","20160710",NA,"1306"
"4122","48e69836abe64357b92e8f0d314cbe46",NA,"1.13",NA,"630",NA,"118","20160710",NA,"1306"
"4123","48eb3f18d6b5411d90b7dee36741979e",NA,"0.06",NA,"180",NA,"118","20160831",NA,"6468"
"4124","48eb3f18d6b5411d90b7dee36741979e",NA,"2.05",NA,"306",NA,"118","20160831",NA,"6468"
"4125","48eb3f18d6b5411d90b7dee36741979e",NA,"0.05",NA,"318",NA,"118","20160831",NA,"6468"
"4126","48eb3f18d6b5411d90b7dee36741979e",NA,"0.11",NA,"348",NA,"118","20160831",NA,"6468"
"4127","48eb3f18d6b5411d90b7dee36741979e",NA,"3.76",NA,"420",NA,"118","20160831",NA,"6468"
"4128","48eb3f18d6b5411d90b7dee36741979e",NA,"0.14",NA,"504",NA,"118","20160831",NA,"6468"
"4129","48eb3f18d6b5411d90b7dee36741979e",NA,"0.28",NA,"510",NA,"118","20160831",NA,"6468"
"4130","48eb3f18d6b5411d90b7dee36741979e",NA,"1.19",NA,"516",NA,"118","20160831",NA,"6468"
"4131","48eb3f18d6b5411d90b7dee36741979e",NA,"1.6",NA,"534",NA,"118","20160831",NA,"6468"
"4132","48eb3f18d6b5411d90b7dee36741979e",NA,"0.61",NA,"558",NA,"118","20160831",NA,"6468"
"4133","48eb3f18d6b5411d90b7dee36741979e",NA,"1.43",NA,"564",NA,"118","20160831",NA,"6468"
"4134","48f7bc851d79485aba255b24325f4649",NA,"2.02",NA,"60",NA,"118","20180221",NA,"4440"
"4135","48f7bc851d79485aba255b24325f4649",NA,"0.27",NA,"168",NA,"118","20180221",NA,"4440"
"4136","48f7bc851d79485aba255b24325f4649",NA,"0.07",NA,"306",NA,"118","20180221",NA,"4440"
"4137","48f7bc851d79485aba255b24325f4649",NA,"0.96",NA,"336",NA,"118","20180221",NA,"4440"
"4138","48f7bc851d79485aba255b24325f4649",NA,"0.28",NA,"432",NA,"118","20180221",NA,"4440"
"4139","4911462378c34cefa51ddbc0cf9f22c6",NA,"4.52",NA,"204",NA,"118","20170815",NA,"15645"
"4140","4911462378c34cefa51ddbc0cf9f22c6",NA,"1.41",NA,"348",NA,"118","20170815",NA,"15645"
"4141","4911462378c34cefa51ddbc0cf9f22c6",NA,"3.45",NA,"432",NA,"118","20170815",NA,"15645"
"4142","4911462378c34cefa51ddbc0cf9f22c6",NA,"2.69",NA,"438",NA,"118","20170815",NA,"15645"
"4143","4911462378c34cefa51ddbc0cf9f22c6",NA,"2.94",NA,"516",NA,"118","20170815",NA,"15645"
"4144","4911462378c34cefa51ddbc0cf9f22c6",NA,"1.12",NA,"624",NA,"118","20170815",NA,"15645"
"4145","4945fdebd4484357b43da1181e203706",NA,"2.25",NA,"6",NA,"118","20160226",NA,"3147"
"4146","4945fdebd4484357b43da1181e203706",NA,"0.11",NA,"30",NA,"118","20160226",NA,"3147"
"4147","4945fdebd4484357b43da1181e203706",NA,"0.16",NA,"108",NA,"118","20160226",NA,"3147"
"4148","4945fdebd4484357b43da1181e203706",NA,"3.13",NA,"222",NA,"118","20160226",NA,"3147"
"4149","4945fdebd4484357b43da1181e203706",NA,"0.37",NA,"468",NA,"118","20160226",NA,"3147"
"4150","4945fdebd4484357b43da1181e203706",NA,"2.08",NA,"492",NA,"118","20160226",NA,"3147"
"4151","4945fdebd4484357b43da1181e203706",NA,"0.55",NA,"594",NA,"118","20160226",NA,"3147"
"4152","4945fdebd4484357b43da1181e203706",NA,"2.25",NA,"636",NA,"118","20160226",NA,"3147"
"4153","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.2",NA,"54",NA,"118","20160330",NA,"5280"
"4154","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.89",NA,"108",NA,"118","20160330",NA,"5280"
"4155","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.08",NA,"168",NA,"118","20160330",NA,"5280"
"4156","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.16",NA,"174",NA,"118","20160330",NA,"5280"
"4157","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.51",NA,"180",NA,"118","20160330",NA,"5280"
"4158","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.14",NA,"234",NA,"118","20160330",NA,"5280"
"4159","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.05",NA,"300",NA,"118","20160330",NA,"5280"
"4160","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.34",NA,"396",NA,"118","20160330",NA,"5280"
"4161","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.76",NA,"414",NA,"118","20160330",NA,"5280"
"4162","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"2.19",NA,"426",NA,"118","20160330",NA,"5280"
"4163","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.39",NA,"450",NA,"118","20160330",NA,"5280"
"4164","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"2.2",NA,"468",NA,"118","20160330",NA,"5280"
"4165","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"1.39",NA,"540",NA,"118","20160330",NA,"5280"
"4166","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.74",NA,"654",NA,"118","20160330",NA,"5280"
"4167","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"0.4",NA,"684",NA,"118","20160330",NA,"5280"
"4168","4956e3bb1bb346ed9e6b1a7e08a4ca3a",NA,"5.23",NA,"708",NA,"118","20160330",NA,"5280"
"4169","496cca27500b46c09957bd056ef743fb",NA,"1.77",NA,"6",NA,"118","20180223",NA,"1440"
"4170","496cca27500b46c09957bd056ef743fb",NA,"1.89",NA,"240",NA,"118","20180223",NA,"1440"
"4171","496cca27500b46c09957bd056ef743fb",NA,"1.46",NA,"456",NA,"118","20180223",NA,"1440"
"4172","496cca27500b46c09957bd056ef743fb",NA,"0.36",NA,"498",NA,"118","20180223",NA,"1440"
"4173","496cca27500b46c09957bd056ef743fb",NA,"1.44",NA,"702",NA,"118","20180223",NA,"1440"
"4174","4981971670534cb2924bae90ade36125",NA,"2.68",NA,"12",NA,"118","20171008",NA,"6622"
"4175","4981971670534cb2924bae90ade36125",NA,"1.98",NA,"228",NA,"118","20171008",NA,"6622"
"4176","4981971670534cb2924bae90ade36125",NA,"1.7",NA,"384",NA,"118","20171008",NA,"6622"
"4177","4981971670534cb2924bae90ade36125",NA,"0.29",NA,"444",NA,"118","20171008",NA,"6622"
"4178","4a150b16fd124627bb2fbeff5bdd3de3",NA,"0.23",NA,"108",NA,"118","20170817",NA,"16275"
"4179","4a150b16fd124627bb2fbeff5bdd3de3",NA,"1.13",NA,"150",NA,"118","20170817",NA,"16275"
"4180","4a150b16fd124627bb2fbeff5bdd3de3",NA,"3.36",NA,"258",NA,"118","20170817",NA,"16275"
"4181","4a150b16fd124627bb2fbeff5bdd3de3",NA,"3.4",NA,"300",NA,"118","20170817",NA,"16275"
"4182","4a150b16fd124627bb2fbeff5bdd3de3",NA,"1.1",NA,"696",NA,"118","20170817",NA,"16275"
"4183","4a642bb858f94c869d1d7ed89ff4b152",NA,"0.45",NA,"396",NA,"118","20180326",NA,"6254"
"4184","4a642bb858f94c869d1d7ed89ff4b152",NA,"0.11",NA,"582",NA,"118","20180326",NA,"6254"
"4185","4a6b6b268e7b4c6ebf96bc92cd67cf0f",NA,"3.35",NA,"48",NA,"118","20180502",NA,"2112"
"4186","4a6b6b268e7b4c6ebf96bc92cd67cf0f",NA,"3.42",NA,"528",NA,"118","20180502",NA,"2112"
"4187","4a6b6b268e7b4c6ebf96bc92cd67cf0f",NA,"3.31",NA,"684",NA,"118","20180502",NA,"2112"
"4188","4a6b6b268e7b4c6ebf96bc92cd67cf0f",NA,"1.39",NA,"696",NA,"118","20180502",NA,"2112"
"4189","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"4.07",NA,"114",NA,"118","20160527",NA,"10659"
"4190","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"2.61",NA,"156",NA,"118","20160527",NA,"10659"
"4191","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"5.19",NA,"360",NA,"118","20160527",NA,"10659"
"4192","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"4.11",NA,"426",NA,"118","20160527",NA,"10659"
"4193","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"0.71",NA,"432",NA,"118","20160527",NA,"10659"
"4194","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"0.79",NA,"516",NA,"118","20160527",NA,"10659"
"4195","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"4.14",NA,"534",NA,"118","20160527",NA,"10659"
"4196","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"0.54",NA,"558",NA,"118","20160527",NA,"10659"
"4197","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"1.48",NA,"606",NA,"118","20160527",NA,"10659"
"4198","4a7ad5e4af5c479d8f752092c85b9fc2",NA,"1.99",NA,"648",NA,"118","20160527",NA,"10659"
"4199","4ac337fb97b547e79435570b32da7688",NA,"1.35",NA,"12",NA,"118","20170415",NA,"7475"
"4200","4ac337fb97b547e79435570b32da7688",NA,"1.9",NA,"66",NA,"118","20170415",NA,"7475"
"4201","4ac337fb97b547e79435570b32da7688",NA,"2.79",NA,"72",NA,"118","20170415",NA,"7475"
"4202","4ac337fb97b547e79435570b32da7688",NA,"3.33",NA,"126",NA,"118","20170415",NA,"7475"
"4203","4ac337fb97b547e79435570b32da7688",NA,"3.8",NA,"222",NA,"118","20170415",NA,"7475"
"4204","4ac337fb97b547e79435570b32da7688",NA,"0.42",NA,"228",NA,"118","20170415",NA,"7475"
"4205","4ac337fb97b547e79435570b32da7688",NA,"2.1",NA,"312",NA,"118","20170415",NA,"7475"
"4206","4ac337fb97b547e79435570b32da7688",NA,"1.47",NA,"480",NA,"118","20170415",NA,"7475"
"4207","4ac337fb97b547e79435570b32da7688",NA,"3.23",NA,"522",NA,"118","20170415",NA,"7475"
"4208","4ac337fb97b547e79435570b32da7688",NA,"4.65",NA,"594",NA,"118","20170415",NA,"7475"
"4209","4ae9b46319004a23b84a545a7f6a568c",NA,"2.61",NA,"36",NA,"118","20160418",NA,"10175"
"4210","4ae9b46319004a23b84a545a7f6a568c",NA,"7.55",NA,"210",NA,"118","20160418",NA,"10175"
"4211","4ae9b46319004a23b84a545a7f6a568c",NA,"3.06",NA,"294",NA,"118","20160418",NA,"10175"
"4212","4ae9b46319004a23b84a545a7f6a568c",NA,"2.66",NA,"450",NA,"118","20160418",NA,"10175"
"4213","4ae9b46319004a23b84a545a7f6a568c",NA,"3.37",NA,"516",NA,"118","20160418",NA,"10175"
"4214","4ae9b46319004a23b84a545a7f6a568c",NA,"0.19",NA,"690",NA,"118","20160418",NA,"10175"
"4215","4b29c7edc4294b5b913708ea4ea2035f",NA,"5.24",NA,"390",NA,"118","20180422",NA,"5931"
"4216","4b4a8aca9fce44789629a33718a4544c",NA,"0.33",NA,"420",NA,"118","20160603",NA,"9704"
"4217","4b4a8aca9fce44789629a33718a4544c",NA,"1.2",NA,"636",NA,"118","20160603",NA,"9704"
"4218","4b4a8aca9fce44789629a33718a4544c",NA,"1",NA,"684",NA,"118","20160603",NA,"9704"
"4219","4b5cbea8f0364a9bb50308c8b6dc2e73",NA,"2.6",NA,"90",NA,"118","20170928",NA,"12023"
"4220","4b5cbea8f0364a9bb50308c8b6dc2e73",NA,"2.84",NA,"246",NA,"118","20170928",NA,"12023"
"4221","4b5cbea8f0364a9bb50308c8b6dc2e73",NA,"1.11",NA,"342",NA,"118","20170928",NA,"12023"
"4222","4b5cbea8f0364a9bb50308c8b6dc2e73",NA,"0.82",NA,"528",NA,"118","20170928",NA,"12023"
"4223","4b76b110c65f4132bcc6456be80a8acb",NA,"0.52",NA,"168",NA,"118","20150506",NA,"6018"
"4224","4b76b110c65f4132bcc6456be80a8acb",NA,"0.05",NA,"198",NA,"118","20150506",NA,"6018"
"4225","4b76b110c65f4132bcc6456be80a8acb",NA,"0.18",NA,"228",NA,"118","20150506",NA,"6018"
"4226","4b76b110c65f4132bcc6456be80a8acb",NA,"1.9",NA,"294",NA,"118","20150506",NA,"6018"
"4227","4b76b110c65f4132bcc6456be80a8acb",NA,"0.11",NA,"420",NA,"118","20150506",NA,"6018"
"4228","4b76b110c65f4132bcc6456be80a8acb",NA,"0.65",NA,"714",NA,"118","20150506",NA,"6018"
"4229","4b960cfe5fea411a988b3f42cebb1755",NA,"2.48",NA,"156",NA,"118","20180610",NA,"16163"
"4230","4b960cfe5fea411a988b3f42cebb1755",NA,"2.49",NA,"210",NA,"118","20180610",NA,"16163"
"4231","4b960cfe5fea411a988b3f42cebb1755",NA,"0.16",NA,"258",NA,"118","20180610",NA,"16163"
"4232","4b960cfe5fea411a988b3f42cebb1755",NA,"4.31",NA,"432",NA,"118","20180610",NA,"16163"
"4233","4b960cfe5fea411a988b3f42cebb1755",NA,"1.86",NA,"588",NA,"118","20180610",NA,"16163"
"4234","4baac02ea84449cf8aa4e734345f0f22",NA,"0.05",NA,"348",NA,"118","20160801",NA,"5948"
"4235","4baac02ea84449cf8aa4e734345f0f22",NA,"3.19",NA,"540",NA,"118","20160801",NA,"5948"
"4236","4baac02ea84449cf8aa4e734345f0f22",NA,"1.08",NA,"630",NA,"118","20160801",NA,"5948"
"4237","4bd77c67a1134ed4832c55231b736526",NA,"11.12",NA,"42",NA,"118","20170726",NA,"12552"
"4238","4bd77c67a1134ed4832c55231b736526",NA,"2.31",NA,"222",NA,"118","20170726",NA,"12552"
"4239","4bd77c67a1134ed4832c55231b736526",NA,"4.05",NA,"402",NA,"118","20170726",NA,"12552"
"4240","4bd77c67a1134ed4832c55231b736526",NA,"1.17",NA,"414",NA,"118","20170726",NA,"12552"
"4241","4bd77c67a1134ed4832c55231b736526",NA,"0.92",NA,"438",NA,"118","20170726",NA,"12552"
"4242","4bd77c67a1134ed4832c55231b736526",NA,"1.67",NA,"480",NA,"118","20170726",NA,"12552"
"4243","4bd77c67a1134ed4832c55231b736526",NA,"2.96",NA,"534",NA,"118","20170726",NA,"12552"
"4244","4bd77c67a1134ed4832c55231b736526",NA,"3.23",NA,"660",NA,"118","20170726",NA,"12552"
"4245","4bdef403ee494610ae612c81a87e634f",NA,"1.29",NA,"252",NA,"118","20170612",NA,"6438"
"4246","4bdef403ee494610ae612c81a87e634f",NA,"1.34",NA,"390",NA,"118","20170612",NA,"6438"
"4247","4bdef403ee494610ae612c81a87e634f",NA,"6.03",NA,"462",NA,"118","20170612",NA,"6438"
"4248","4bdef403ee494610ae612c81a87e634f",NA,"1.23",NA,"474",NA,"118","20170612",NA,"6438"
"4249","4bdef403ee494610ae612c81a87e634f",NA,"0.26",NA,"510",NA,"118","20170612",NA,"6438"
"4250","4bdef403ee494610ae612c81a87e634f",NA,"3.69",NA,"594",NA,"118","20170612",NA,"6438"
"4251","4be1127413db496d8103c783ae72058b",NA,"1.44",NA,"72",NA,"118","20151220",NA,"58"
"4252","4be1127413db496d8103c783ae72058b",NA,"3.96",NA,"84",NA,"118","20151220",NA,"58"
"4253","4be1127413db496d8103c783ae72058b",NA,"3.01",NA,"216",NA,"118","20151220",NA,"58"
"4254","4be1127413db496d8103c783ae72058b",NA,"0.05",NA,"288",NA,"118","20151220",NA,"58"
"4255","4be1127413db496d8103c783ae72058b",NA,"0.77",NA,"348",NA,"118","20151220",NA,"58"
"4256","4be1127413db496d8103c783ae72058b",NA,"0.51",NA,"510",NA,"118","20151220",NA,"58"
"4257","4be1127413db496d8103c783ae72058b",NA,"2.57",NA,"540",NA,"118","20151220",NA,"58"
"4258","4beeb3ed64dd4898b0edf2f6b67426d3",NA,"8.84",NA,"42",NA,"118","20160707",NA,"37"
"4259","4beeb3ed64dd4898b0edf2f6b67426d3",NA,"4.06",NA,"216",NA,"118","20160707",NA,"37"
"4260","4beeb3ed64dd4898b0edf2f6b67426d3",NA,"1.22",NA,"342",NA,"118","20160707",NA,"37"
"4261","4beeb3ed64dd4898b0edf2f6b67426d3",NA,"0.22",NA,"570",NA,"118","20160707",NA,"37"
"4262","4c142407c3d041569bc92b1ac269d004",NA,"3.15",NA,"108",NA,"118","20160114",NA,"3986"
"4263","4c142407c3d041569bc92b1ac269d004",NA,"0.95",NA,"114",NA,"118","20160114",NA,"3986"
"4264","4c142407c3d041569bc92b1ac269d004",NA,"3.34",NA,"144",NA,"118","20160114",NA,"3986"
"4265","4c142407c3d041569bc92b1ac269d004",NA,"5.33",NA,"234",NA,"118","20160114",NA,"3986"
"4266","4c142407c3d041569bc92b1ac269d004",NA,"0.69",NA,"240",NA,"118","20160114",NA,"3986"
"4267","4c142407c3d041569bc92b1ac269d004",NA,"3.39",NA,"342",NA,"118","20160114",NA,"3986"
"4268","4c142407c3d041569bc92b1ac269d004",NA,"0.18",NA,"390",NA,"118","20160114",NA,"3986"
"4269","4c142407c3d041569bc92b1ac269d004",NA,"0.31",NA,"486",NA,"118","20160114",NA,"3986"
"4270","4c142407c3d041569bc92b1ac269d004",NA,"4.88",NA,"510",NA,"118","20160114",NA,"3986"
"4271","4c142407c3d041569bc92b1ac269d004",NA,"1.15",NA,"552",NA,"118","20160114",NA,"3986"
"4272","4c142407c3d041569bc92b1ac269d004",NA,"0.68",NA,"576",NA,"118","20160114",NA,"3986"
"4273","4c147fb158cd4bd7abcd9775dd40c5ee",NA,"3.28",NA,"636",NA,"118","20170918",NA,"7888"
"4274","4c147fb158cd4bd7abcd9775dd40c5ee",NA,"0.28",NA,"648",NA,"118","20170918",NA,"7888"
"4275","4c19725ad72e4f03ba46647f72ffe664",NA,"3.83",NA,"426",NA,"118","20150908",NA,"7191"
"4276","4c19725ad72e4f03ba46647f72ffe664",NA,"1.73",NA,"444",NA,"118","20150908",NA,"7191"
"4277","4c19725ad72e4f03ba46647f72ffe664",NA,"1.23",NA,"552",NA,"118","20150908",NA,"7191"
"4278","4c19725ad72e4f03ba46647f72ffe664",NA,"1.39",NA,"600",NA,"118","20150908",NA,"7191"
"4279","4c1ecfb16fab40e49431f48f9d0d3fbf",NA,"10.26",NA,"102",NA,"118","20160323",NA,"6795"
"4280","4c1ecfb16fab40e49431f48f9d0d3fbf",NA,"12.19",NA,"570",NA,"118","20160323",NA,"6795"
"4281","4c2b210708d041e79eee6875775a0e10",NA,"0.1",NA,"252",NA,"118","20180414",NA,"14663"
"4282","4c2b210708d041e79eee6875775a0e10",NA,"1.27",NA,"558",NA,"118","20180414",NA,"14663"
"4283","4c3ced252b9b4d45bc216b8264021791",NA,"1.84",NA,"6",NA,"118","20160101",NA,"1768"
"4284","4c3ced252b9b4d45bc216b8264021791",NA,"1.55",NA,"48",NA,"118","20160101",NA,"1768"
"4285","4c3ced252b9b4d45bc216b8264021791",NA,"4.06",NA,"210",NA,"118","20160101",NA,"1768"
"4286","4c3ced252b9b4d45bc216b8264021791",NA,"7.67",NA,"228",NA,"118","20160101",NA,"1768"
"4287","4c3ced252b9b4d45bc216b8264021791",NA,"0.5",NA,"564",NA,"118","20160101",NA,"1768"
"4288","4c3ced252b9b4d45bc216b8264021791",NA,"1.88",NA,"624",NA,"118","20160101",NA,"1768"
"4289","4c3ced252b9b4d45bc216b8264021791",NA,"1.77",NA,"666",NA,"118","20160101",NA,"1768"
"4290","4c3ced252b9b4d45bc216b8264021791",NA,"2.27",NA,"678",NA,"118","20160101",NA,"1768"
"4291","4c3ced252b9b4d45bc216b8264021791",NA,"0.89",NA,"690",NA,"118","20160101",NA,"1768"
"4292","4c5faf98100a4b4d8837c55156439d8e",NA,"4.26",NA,"144",NA,"118","20150805",NA,"5508"
"4293","4c5faf98100a4b4d8837c55156439d8e",NA,"0.48",NA,"174",NA,"118","20150805",NA,"5508"
"4294","4c5faf98100a4b4d8837c55156439d8e",NA,"0.71",NA,"192",NA,"118","20150805",NA,"5508"
"4295","4c5faf98100a4b4d8837c55156439d8e",NA,"1.25",NA,"210",NA,"118","20150805",NA,"5508"
"4296","4c5faf98100a4b4d8837c55156439d8e",NA,"2.52",NA,"246",NA,"118","20150805",NA,"5508"
"4297","4c5faf98100a4b4d8837c55156439d8e",NA,"3.91",NA,"336",NA,"118","20150805",NA,"5508"
"4298","4c5faf98100a4b4d8837c55156439d8e",NA,"0.22",NA,"420",NA,"118","20150805",NA,"5508"
"4299","4c5faf98100a4b4d8837c55156439d8e",NA,"1.76",NA,"486",NA,"118","20150805",NA,"5508"
"4300","4c5faf98100a4b4d8837c55156439d8e",NA,"1.97",NA,"528",NA,"118","20150805",NA,"5508"
"4301","4c5faf98100a4b4d8837c55156439d8e",NA,"1.76",NA,"558",NA,"118","20150805",NA,"5508"
"4302","4c5faf98100a4b4d8837c55156439d8e",NA,"0.82",NA,"564",NA,"118","20150805",NA,"5508"
"4303","4c5faf98100a4b4d8837c55156439d8e",NA,"1.25",NA,"594",NA,"118","20150805",NA,"5508"
"4304","4c6f06b22b6043528d1f194fd5c539f7",NA,"0.11",NA,"198",NA,"118","20180501",NA,"11074"
"4305","4c6f06b22b6043528d1f194fd5c539f7",NA,"0.05",NA,"390",NA,"118","20180501",NA,"11074"
"4306","4c6f06b22b6043528d1f194fd5c539f7",NA,"0.13",NA,"438",NA,"118","20180501",NA,"11074"
"4307","4c6f06b22b6043528d1f194fd5c539f7",NA,"1",NA,"486",NA,"118","20180501",NA,"11074"
"4308","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"0.36",NA,"36",NA,"118","20151230",NA,"10061"
"4309","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"1.66",NA,"54",NA,"118","20151230",NA,"10061"
"4310","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"3.54",NA,"168",NA,"118","20151230",NA,"10061"
"4311","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"1.53",NA,"198",NA,"118","20151230",NA,"10061"
"4312","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"1.75",NA,"270",NA,"118","20151230",NA,"10061"
"4313","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"3.56",NA,"618",NA,"118","20151230",NA,"10061"
"4314","4d0f1506ae6b494f8bf11d4ddc700fca",NA,"0.36",NA,"630",NA,"118","20151230",NA,"10061"
"4315","4d303cccacbe4f009fd890f6125df5c4",NA,"1.61",NA,"48",NA,"118","20170921",NA,"16801"
"4316","4d303cccacbe4f009fd890f6125df5c4",NA,"0.11",NA,"54",NA,"118","20170921",NA,"16801"
"4317","4d303cccacbe4f009fd890f6125df5c4",NA,"4.6",NA,"60",NA,"118","20170921",NA,"16801"
"4318","4d303cccacbe4f009fd890f6125df5c4",NA,"0.82",NA,"78",NA,"118","20170921",NA,"16801"
"4319","4d303cccacbe4f009fd890f6125df5c4",NA,"0.43",NA,"108",NA,"118","20170921",NA,"16801"
"4320","4d303cccacbe4f009fd890f6125df5c4",NA,"0.66",NA,"114",NA,"118","20170921",NA,"16801"
"4321","4d303cccacbe4f009fd890f6125df5c4",NA,"1.13",NA,"204",NA,"118","20170921",NA,"16801"
"4322","4d303cccacbe4f009fd890f6125df5c4",NA,"2.49",NA,"288",NA,"118","20170921",NA,"16801"
"4323","4d303cccacbe4f009fd890f6125df5c4",NA,"1.15",NA,"366",NA,"118","20170921",NA,"16801"
"4324","4d303cccacbe4f009fd890f6125df5c4",NA,"3.88",NA,"384",NA,"118","20170921",NA,"16801"
"4325","4d303cccacbe4f009fd890f6125df5c4",NA,"0.89",NA,"546",NA,"118","20170921",NA,"16801"
"4326","4d303cccacbe4f009fd890f6125df5c4",NA,"2.64",NA,"588",NA,"118","20170921",NA,"16801"
"4327","4d303cccacbe4f009fd890f6125df5c4",NA,"1.53",NA,"594",NA,"118","20170921",NA,"16801"
"4328","4d303cccacbe4f009fd890f6125df5c4",NA,"0.13",NA,"600",NA,"118","20170921",NA,"16801"
"4329","4d303cccacbe4f009fd890f6125df5c4",NA,"1.96",NA,"618",NA,"118","20170921",NA,"16801"
"4330","4d303cccacbe4f009fd890f6125df5c4",NA,"1.11",NA,"642",NA,"118","20170921",NA,"16801"
"4331","4d303cccacbe4f009fd890f6125df5c4",NA,"1.37",NA,"666",NA,"118","20170921",NA,"16801"
"4332","4d303cccacbe4f009fd890f6125df5c4",NA,"1.59",NA,"690",NA,"118","20170921",NA,"16801"
"4333","4d3857fcab6344aca68ebe2eaffa32c0",NA,"4.87",NA,"108",NA,"118","20160805",NA,"6541"
"4334","4d3857fcab6344aca68ebe2eaffa32c0",NA,"3.11",NA,"468",NA,"118","20160805",NA,"6541"
"4335","4d3857fcab6344aca68ebe2eaffa32c0",NA,"0.85",NA,"534",NA,"118","20160805",NA,"6541"
"4336","4d3857fcab6344aca68ebe2eaffa32c0",NA,"0.63",NA,"564",NA,"118","20160805",NA,"6541"
"4337","4d3857fcab6344aca68ebe2eaffa32c0",NA,"3.83",NA,"648",NA,"118","20160805",NA,"6541"
"4338","4d573916e3614e7c99b3ba26440efe40",NA,"0.94",NA,"96",NA,"118","20150822",NA,"761"
"4339","4d573916e3614e7c99b3ba26440efe40",NA,"1.39",NA,"192",NA,"118","20150822",NA,"761"
"4340","4d573916e3614e7c99b3ba26440efe40",NA,"2.46",NA,"258",NA,"118","20150822",NA,"761"
"4341","4d573916e3614e7c99b3ba26440efe40",NA,"1.83",NA,"264",NA,"118","20150822",NA,"761"
"4342","4d573916e3614e7c99b3ba26440efe40",NA,"0.7",NA,"360",NA,"118","20150822",NA,"761"
"4343","4d573916e3614e7c99b3ba26440efe40",NA,"1.55",NA,"372",NA,"118","20150822",NA,"761"
"4344","4d573916e3614e7c99b3ba26440efe40",NA,"1.58",NA,"378",NA,"118","20150822",NA,"761"
"4345","4d573916e3614e7c99b3ba26440efe40",NA,"2.7",NA,"408",NA,"118","20150822",NA,"761"
"4346","4d5ea204ab824f1889fd370de95353c6",NA,"5.41",NA,"78",NA,"118","20171226",NA,"13839"
"4347","4d5ea204ab824f1889fd370de95353c6",NA,"5",NA,"192",NA,"118","20171226",NA,"13839"
"4348","4d5ea204ab824f1889fd370de95353c6",NA,"8.93",NA,"204",NA,"118","20171226",NA,"13839"
"4349","4d5ea204ab824f1889fd370de95353c6",NA,"1.39",NA,"282",NA,"118","20171226",NA,"13839"
"4350","4d5ea204ab824f1889fd370de95353c6",NA,"2.1",NA,"336",NA,"118","20171226",NA,"13839"
"4351","4d5ea204ab824f1889fd370de95353c6",NA,"9.38",NA,"384",NA,"118","20171226",NA,"13839"
"4352","4d5ea204ab824f1889fd370de95353c6",NA,"4.99",NA,"414",NA,"118","20171226",NA,"13839"
"4353","4d5ea204ab824f1889fd370de95353c6",NA,"2.4",NA,"564",NA,"118","20171226",NA,"13839"
